10:59:00,55.623888,13.043585
11:00:07,55.623034,13.037595
11:00:58,55.61936800000001,13.037631
11:01:37,55.619039,13.032589
11:02:53,55.616124,13.028872999999999
11:03:43,55.615528000000005,13.021215
11:06:18,55.611623,13.013078
11:07:53,55.61180400000001,13.000967999999999
11:13:00,55.60878100000001,13.001565
11:14:45,55.606314000000005,13.004503
11:17:00,55.603165000000004,13.004728
11:17:52,55.599942000000006,13.007592
11:19:11,55.596773,13.01169
11:21:10,55.593272,13.018112
11:24:00,55.590982,13.020178
11:24:57,55.588435,13.019597000000001
11:26:42,55.583265000000004,13.019075
11:27:24,55.580216,13.019735
11:28:55,55.577748,13.0234
11:30:26,55.573358999999996,13.034336999999999
11:33:00,55.571142,13.040028
11:36:01,55.561915,13.070469000000001
11:38:01,55.551828,13.100161
11:39:27,55.547830000000005,13.106712
11:40:12,55.544886,13.104822
11:41:10,55.541135,13.104256
11:44:00,55.541387,13.096125
11:45:29,55.54504,13.085794
11:46:35,55.54371999999999,13.077755
11:47:18,55.54297,13.07356
11:48:35,55.539139,13.074206
11:49:35,55.53471,13.075052000000001
11:50:28,55.530919999999995,13.076361
11:52:00,55.528517,13.076179
