26:29:00,55.588341,13.007593
26:31:46,55.583778,13.019895
26:33:11,55.580441,13.028825
26:35:56,55.575303000000005,13.046016
26:39:00,55.570657,13.059203
26:49:30,55.518287,13.211076
26:50:02,55.51801700000001,13.216605
26:50:37,55.516879,13.222270000000002
26:51:57,55.51180600000001,13.225420999999999
26:55:00,55.51198,13.234103
26:55:49,55.510075,13.235367000000002
26:56:54,55.508063,13.234548
26:58:28,55.508072999999996,13.241055
26:59:59,55.508063,13.247420000000002
27:02:00,55.51216899999999,13.249132999999999
