16:38:00,56.083937,12.91336
16:40:05,56.083003000000005,12.920292
16:40:44,56.081661,12.924377999999999
16:41:46,56.078945,12.930799
16:43:16,56.07560600000001,12.942567
16:44:25,56.073046999999995,12.953489
16:45:14,56.071332999999996,12.960604
16:45:41,56.070834999999995,12.963917
16:47:36,56.064899,12.976594
16:48:12,56.062601,12.976666
16:51:00,56.056321,12.977094000000001
16:52:50,56.057999,12.972714999999999
16:53:31,56.057796999999994,12.970578
16:54:07,56.05660699999999,12.964917
17:00:00,56.013844999999996,12.957504
17:01:52,56.008658,12.960132000000002
17:02:54,56.004778,12.963689
17:03:22,56.003524,12.967004
17:06:00,56.000429000000004,12.972667
17:06:57,55.996887,12.97376
17:08:00,55.992481000000005,12.972078999999999
