date,17:45:00,55.693693693693696,13.203011669766832
date,17:46:18,55.693693693693696,13.203011669766832
date,17:47:07,55.693693693693696,13.203011669766832
date,17:48:54,55.693693693693696,13.203011669766832
date,17:51:00,55.67567567567568,13.196929959227578
date,17:52:31,55.67567567567568,13.196929959227578
date,18:06:47,55.6036036036036,13.045091692584942
date,18:08:49,55.6036036036036,13.013196602872021
date,18:10:39,55.585585585585584,13.007222517857812
date,18:12:00,55.585585585585584,13.007222517857812
date,18:17:00,55.585585585585584,13.007222517857812
