date,21:03:00,56.288288288288285,12.498659518725555
date,21:04:45,56.27027027027027,12.52522074245359
date,21:05:55,56.27027027027027,12.52522074245359
date,21:06:33,56.27027027027027,12.52522074245359
date,21:08:02,56.27027027027027,12.52522074245359
date,21:08:38,56.252252252252255,12.51932471145723
date,21:09:18,56.252252252252255,12.551758195165668
date,21:10:13,56.252252252252255,12.551758195165668
date,21:12:00,56.234234234234236,12.545853692271386
date,21:13:23,56.234234234234236,12.545853692271386
date,21:14:21,56.234234234234236,12.545853692271386
date,21:15:21,56.21621621621622,12.539955981408031
date,21:16:30,56.21621621621622,12.539955981408031
date,21:16:58,56.21621621621622,12.539955981408031
date,21:17:58,56.21621621621622,12.572358968440094
date,21:18:37,56.21621621621622,12.572358968440094
date,21:19:08,56.21621621621622,12.572358968440094
date,21:23:00,56.1981981981982,12.566452816827614
