date,20:08:00,56.01801801801802,14.151824499052942
date,20:09:30,56.01801801801802,14.151824499052942
date,20:11:14,56.01801801801802,14.151824499052942
date,20:13:08,56.01801801801802,14.18406100132869
date,20:14:18,56.01801801801802,14.18406100132869
date,20:15:58,56.01801801801802,14.18406100132869
date,20:17:00,56.01801801801802,14.216297503604437
date,20:18:21,56.03603603603604,14.222933815557857
date,20:19:08,56.03603603603604,14.222933815557857
date,20:20:26,56.03603603603604,14.25518536616003
date,20:21:17,56.03603603603604,14.25518536616003
date,20:23:22,56.03603603603604,14.25518536616003
date,20:26:00,56.03603603603604,14.2874369167622
date,20:28:34,56.03603603603604,14.25518536616003
date,20:31:07,56.03603603603604,14.319688467364372
date,20:33:00,56.03603603603604,14.319688467364372
date,20:35:12,56.03603603603604,14.351940017966545
date,20:38:28,56.03603603603604,14.41644311917089
date,20:41:00,56.03603603603604,14.41644311917089
date,20:46:00,56.03603603603604,14.480946220375232
date,20:47:07,56.03603603603604,14.480946220375232
date,20:48:02,56.03603603603604,14.480946220375232
date,20:53:00,56.054054054054056,14.487710663489988
