date,21:39:00,55.585585585585584,13.007222517857812
date,21:42:26,55.6036036036036,13.013196602872021
date,21:44:37,55.6036036036036,13.013196602872021
date,21:46:21,55.6036036036036,13.013196602872021
date,21:50:00,55.6036036036036,13.045091692584942
date,21:53:24,55.6036036036036,13.045091692584942
date,21:58:21,55.62162162162162,13.146816460953998
date,22:00:31,55.62162162162162,13.178726209645633
date,22:03:27,55.63963963963964,13.184787239886344
date,22:05:32,55.63963963963964,13.216711664195996
date,22:09:00,55.63963963963964,13.216711664195996
date,22:09:43,55.63963963963964,13.216711664195996
date,22:11:00,55.63963963963964,13.248636088505648
date,22:14:00,55.63963963963964,13.2805605128153
date,22:15:03,55.65765765765766,13.286672502622832
date,22:17:51,55.65765765765766,13.35055073580852
date,22:20:00,55.67567567567568,13.356699087063264
