date,20:58:00,56.07418199999999,14.087556
date,20:58:36,56.073088,14.085709
date,21:01:18,56.058228,14.084942000000002
date,21:01:39,56.055816,14.085853
date,21:02:12,56.052206000000005,14.087249
date,21:02:42,56.049077000000004,14.088287
date,21:03:44,56.042072,14.090348
date,21:05:00,56.038782,14.092772
date,21:06:34,56.025301,14.102689000000002
date,21:08:29,56.021896,14.120931
date,21:09:03,56.02035600000001,14.125232999999998
date,21:11:36,56.021751,14.145975
date,21:14:04,56.026564,14.156563
date,21:18:00,56.031175,14.152099
