date,07:50:00,55.46644499999999,13.135276999999999
date,07:50:27,55.465528000000006,13.138122000000001
date,07:51:58,55.460763,13.152867
date,07:52:39,55.457737,13.165451000000001
date,07:53:29,55.453869999999995,13.179877
date,07:53:56,55.453074,13.186333
date,07:55:24,55.454103,13.203814999999999
date,07:57:00,55.453561,13.209195000000001
date,07:58:50,55.453642,13.230455
date,07:59:52,55.451478,13.245505
date,08:00:41,55.44951700000001,13.257852999999999
date,08:01:21,55.447899,13.268644
date,08:02:15,55.445640000000004,13.283221
date,08:03:09,55.443001,13.296446
date,08:03:45,55.440922,13.305032999999998
date,08:04:41,55.439177,13.312414000000002
date,08:05:30,55.438215,13.317248000000001
date,08:06:22,55.43729200000001,13.323122
date,08:08:00,55.437399,13.326639000000002
