date,05:09:00,55.588341,13.007593
date,05:11:46,55.583778,13.019895
date,05:13:11,55.580441,13.028825
date,05:15:56,55.575303000000005,13.046016
date,05:19:00,55.570657,13.059203
date,05:29:30,55.518287,13.211076
date,05:30:02,55.51801700000001,13.216605
date,05:30:37,55.516879,13.222270000000002
date,05:31:57,55.51180600000001,13.225420999999999
date,05:35:00,55.51198,13.234103
date,05:35:49,55.510075,13.235367000000002
date,05:36:54,55.508063,13.234548
date,05:38:28,55.508072999999996,13.241055
date,05:39:59,55.508063,13.247420000000002
date,05:42:00,55.51216899999999,13.249132999999999
