date,14:30:00,55.63963963963964,13.504031482982866
date,14:31:31,55.63963963963964,13.504031482982866
date,14:32:27,55.63963963963964,13.535955907292518
date,14:33:40,55.62162162162162,13.561643193945265
date,14:34:01,55.62162162162162,13.561643193945265
date,14:34:35,55.62162162162162,13.561643193945265
date,14:35:32,55.6036036036036,13.58730821770461
date,14:36:12,55.6036036036036,13.58730821770461
date,14:36:52,55.6036036036036,13.58730821770461
date,14:37:29,55.6036036036036,13.58730821770461
date,14:38:20,55.585585585585584,13.612951017463935
date,14:41:00,55.585585585585584,13.612951017463935
date,14:44:23,55.585585585585584,13.644831464811626
date,14:47:15,55.585585585585584,13.676711912159318
date,14:49:00,55.585585585585584,13.676711912159318
date,14:50:10,55.585585585585584,13.676711912159318
date,14:50:57,55.585585585585584,13.708592359507008
date,14:56:00,55.585585585585584,13.740472806854699
date,14:59:21,55.62162162162162,13.721191937403445
date,15:00:52,55.62162162162162,13.721191937403445
date,15:03:00,55.63963963963964,13.695578028840778
